gutenberg_id	text
36	a hand, and I took it.  ""I crawled up a drain,"" he said. ""But they
36	didn't kill everyone.  And after they went away I got off towards
36	Walton across the fields.  But---- It's not sixteen days altogether--and
36	your hair is grey.""  He looked over his shoulder suddenly.  ""Only
36	a rook,"" he said.  ""One gets to know that birds have shadows these
36	days.  This is a bit open.  Let us crawl under those bushes and talk.""
36	
36	""Have you seen any Martians?"" I said.  ""Since I crawled out----""
36	
36	""They've gone away across London,"" he said.  ""I guess they've got a
36	bigger camp there.  Of a night, all over there, Hampstead way, the sky
36	is alive with their lights.  It's like a great city, and in the glare
36	you can just see them moving.  By daylight you can't.  But nearer--I
36	haven't seen them--"" (he counted on his fingers) ""five days.  Then I
36	saw a couple across Hammersmith way carrying something big.  And the
36	night before last""--he stopped and spoke impressively--""it was just a
36	matter of lights, but it was something up in the air.  I believe
36	they've built a flying-machine, and are learning to fly.""
36	
36	I stopped, on hands and knees, for we had come to the bushes.
36	
36	""Fly!""
36	
36	""Yes,"" he said, ""fly.""
36	
36	I went on into a little bower, and sat down.
36	
36	""It is all over with humanity,"" I said.  ""If they can do that they
36	will simply go round the world.""
36	
36	He nodded.
36	
36	""They will.  But---- It will relieve things over here a bit.  And
36	besides----""  He looked at me.  ""Aren't you satisfied it _is_ up with
36	humanity?  I am.  We're down; we're beat.""
36	
36	I stared.  Strange as it may seem, I had not arrived at this fact--a
36	fact perfectly obvious so soon as he spoke.  I had still held a
36	vague hope; rather, I had kept a lifelong habit of mind.  He repeated
36	his words, ""We're beat.""  They carried absolute conviction.
36	
36	""It's all over,"" he said.  ""They've lost _one_--just _one_.  And they've
36	made their footing good and crippled the greatest power in the world.
36	They've walked over us.  The death of that one at Weybridge was an
36	accident.  And these are only pioneers.  They kept on coming.  These
36	green stars--I've seen none these five or six days, but I've no doubt
36	they're falling somewhere every night.  Nothing's to be done.  We're
36	under! We're beat!""
36	
36	I made him no answer.  I sat staring before me, trying in vain to
36	devise some countervailing thought.
36	
36	""This isn't a war,"" said the artilleryman.  ""It never was a war,
36	any more than there's war between man and ants.""
36	
36	Suddenly I recalled the night in the observatory.
36	
36	""After the tenth shot they fired no more--at least, until the first
36	cylinder came.""
36	
36	""How do you know?"" said the artilleryman.  I explained.  He thought.
36	""Something wrong with the gun,"" he said.  ""But what if there is?
36	They'll get it right again.  And even if there's a delay, how can it
36	alter the end?  It's just men and ants.  There's the ants builds their
36	cities, live their lives, have wars, revolutions, until the men want
36	them out of the way, and then they go out of the way.  That's what we
36	are now--just ants.  Only----""
36	
36	""Yes,"" I said.
36	
36	""We're eatable ants.""
36	
36	We sat looking at each other.
36	
36	""And what will they do with us?"" I said.
36	
36	""That's what I've been thinking,"" he said; ""that's what I've been
36	thinking.  After Weybridge I went south--thinking.  I saw what was up.
36	Most of the people were hard at it squealing and exciting themselves.
36	But I'm not so fond of squealing.  I've been in sight of death once or
36	twice; I'm not an ornamental soldier, and at the best and worst,
36	death--it's just death.  And it's the man that keeps on thinking comes
36	through.  I saw everyone tracking away south.  Says I, 'Food won't
36	last this way,' and I turned right back.  I went for the Martians like
36	a sparrow goes for man.  All round""--he waved a hand to the
36	horizon--""they're starving in heaps, bolting, treading on each other.
36	. . .""
36	
36	He saw my face, and halted awkwardly.
36	
36	""No doubt lots who had money have gone away to France,"" he said.  He
36	seemed to hesitate whether to apologise, met my eyes, and went on:
36	""There's food all about here.  Canned things in shops; wines, spirits,
36	mineral waters; and the water mains and drains are empty.  Well, I was
36	telling you what I was thinking.  'Here's intelligent things,' I said,
36	'and it seems they want us for food.  First, they'll smash us up--ships,
36	machines, guns, cities, all the order and organisation.  All
36	that will go.  If we were the size of ants we might pull through.  But
36	we're not.  It's all too bulky to stop.  That's the first certainty.'
36	Eh?""
36	
36	I assented.
36	
36	""It is; I've thought it out.  Very well, then--next; at present
36	we're caught as we're wanted.  A Martian has only to go a few miles to
36	get a crowd on the run.  And I saw one, one day, out by Wandsworth,
36	picking houses to pieces and routing among the wreckage.  But they
36	won't keep on doing that.  So soon as they've settled all our guns and
36	ships, and smashed our railways, and done all the things they are
36	doing over there, they will begin catching us systematic, picking the
36	best and storing us in cages and things.  That's what they will start
36	doing in a bit.  Lord!  They haven't begun on us yet.  Don't you see
36	that?""
36	
36	""Not begun!"" I exclaimed.
36	
36	""Not begun.  All that's happened so far is through our not having
36	the sense to keep quiet--worrying them with guns and such foolery.  And
36	losing our heads, and rushing off in crowds to where there wasn't any
36	more safety than where we were.  They don't want to bother us yet.
36	They're making their things--making all the things they couldn't bring
36	with them, getting things ready for the rest of their people.  Very
36	likely that's why the cylinders have stopped for a bit, for fear of
36	hitting those who are here.  And instead of our rushing about blind,
36	on the howl, or getting dynamite on the chance of busting them up,
36	we've got to fix ourselves up according to the new state of affairs.
36	That's how I figure it out.  It isn't quite according to what a man
36	wants for his species, but it's about what the facts point to.  And
36	that's the principle I acted upon.  Cities, nations, civilisation,
36	progress--it's all over.  That game's up.  We're beat.""
36	
36	""But if that is so, what is there to live for?""
36	
36	The artilleryman looked at me for a moment.
